person,person_qid,personLabel,birthDate,birthYear,occupation_ids,occupation_labels
http://www.wikidata.org/entity/Q6525391,Q6525391,Leonard Howard,1699-01-01T00:00:00Z,1699,Q36180 | Q3409375,écrivain ou écrivaine | prêtre anglican
http://www.wikidata.org/entity/Q6525836,Q6525836,Leonard Welsted,1688-06-03T00:00:00Z,1688,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q65260,Q65260,Johann Lorenz von Mosheim,1693-10-09T00:00:00Z,1693,Q201788 | Q1234713 | Q1622272 | Q4964182 | Q36180,historien ou historienne | théologien ou théologienne | professeur d'université | philosophe | écrivain ou écrivaine
http://www.wikidata.org/entity/Q65265444,Q65265444,Fernando Ramírez de Luque,1745-06-19T00:00:00Z,1745,Q36180 | Q42603,écrivain ou écrivaine | prêtre
http://www.wikidata.org/entity/Q6526706,Q6526706,Leonora Sansay,1773-12-11T00:00:00Z,1773,Q6625963,romancier ou romancière
http://www.wikidata.org/entity/Q6527,Q6527,Jean-Jacques Rousseau,1712-06-28T00:00:00Z,1712,Q4964182 | Q21680663 | Q14915627 | Q6625963 | Q18814623 | Q1231865 | Q18805 | Q214917 | Q744738 | Q3589290 | Q1238570 | Q11774202 | Q1350157 | Q2374149,philosophe | compositeur ou compositrice de musique classique | musicologue | romancier ou romancière | autobiographe | pédagogue | naturaliste | dramaturge | encyclopédiste | épistolier ou épistolière | politologue | essayiste | critique de musique | botaniste
http://www.wikidata.org/entity/Q6527878,Q6527878,Teresa Margarida da Silva Orta,1711-01-01T00:00:00Z,1711,Q6625963 | Q49757 | Q36180,romancier ou romancière | poète ou poétesse | écrivain ou écrivaine
http://www.wikidata.org/entity/Q652885,Q652885,Ferenc Temlin,1700-01-01T00:00:00Z,1700,Q1234713 | Q36180 | Q96236305,théologien ou théologienne | écrivain ou écrivaine | pasteur luthérien
http://www.wikidata.org/entity/Q65289921,Q65289921,Kamina,1770-01-01T00:00:00Z,1770,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q6530455,Q6530455,Lesley Baillie,1768-03-06T00:00:00Z,1768,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q6532203,Q6532203,Ibrahim Yahya Al-Amali,1741-01-01T00:00:00Z,1741,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q65337,Q65337,Friedrich August Wolf,1759-02-15T00:00:00Z,1759,Q14467526 | Q36180 | Q16267607 | Q1622272 | Q4263842,linguiste | écrivain ou écrivaine | philologue classique | professeur d'université | critique littéraire
http://www.wikidata.org/entity/Q6534200,Q6534200,İbnü'l-Annabi,1775-01-01T00:00:00Z,1775,Q82955 | Q217029 | Q185992 | Q36180 | Q185351,personnalité politique | cadi | mufti | écrivain ou écrivaine | juriste
http://www.wikidata.org/entity/Q6535184,Q6535184,Ishikawa Masamochi,1754-01-07T00:00:00Z,1754,Q6625963,romancier ou romancière
http://www.wikidata.org/entity/Q6535329,Q6535329,Levett Hanson,1754-12-31T00:00:00Z,1754,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q6536572,Q6536572,Tada Yoshitoshi,1698-01-01T00:00:00Z,1698,Q36180 | Q96926046,écrivain ou écrivaine | Kokugaku scholar
http://www.wikidata.org/entity/Q65376,Q65376,Christian August Vulpius,1762-01-22T00:00:00Z,1762,Q182436 | Q36180,bibliothécaire | écrivain ou écrivaine
http://www.wikidata.org/entity/Q6538260,Q6538260,León de Arroyal,1755-01-01T00:00:00Z,1755,Q36180 | Q49757,écrivain ou écrivaine | poète ou poétesse
http://www.wikidata.org/entity/Q6538651,Q6538651,Baba'i ben Lotf,1700-01-01T00:00:00Z,1700,Q49757 | Q36180 | Q201788,poète ou poétesse | écrivain ou écrivaine | historien ou historienne
http://www.wikidata.org/entity/Q6539974,Q6539974,Liang Desheng,1771-01-01T00:00:00Z,1771,Q36180 | Q49757,écrivain ou écrivaine | poète ou poétesse
http://www.wikidata.org/entity/Q6540384,Q6540384,Tadeusz Kościałkowski,1750-01-01T00:00:00Z,1750,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q654775,Q654775,Allan Ramsay,1686-10-15T00:00:00Z,1686,Q49757 | Q182436 | Q8178443 | Q36180,poète ou poétesse | bibliothécaire | librettiste | écrivain ou écrivaine
http://www.wikidata.org/entity/Q65491770,Q65491770,Juan Buenaventura Bestard,1763-01-01T00:00:00Z,1763,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q65502613,Q65502613,Manuel Fortea y Úbeda,1767-12-31T00:00:00Z,1767,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q65503128,Q65503128,Julián de Velasco,1764-01-01T00:00:00Z,1764,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q655181,Q655181,François Jean de Chastellux,1734-05-05T00:00:00Z,1734,Q201788 | Q214917 | Q333634,historien ou historienne | dramaturge | traducteur ou traductrice
http://www.wikidata.org/entity/Q6551989,Q6551989,Kunchan Nambiar,1705-01-01T00:00:00Z,1705,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q655523,Q655523,Antal Amade,1676-01-01T00:00:00Z,1676,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q65554725,Q65554725,Louis-Germain Petitain,1765-02-17T00:00:00Z,1765,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q65556288,Q65556288,Alonso López de Rubiños,1700-01-01T00:00:00Z,1700,Q17598791 | Q36180 | Q333634,latiniste | écrivain ou écrivaine | traducteur ou traductrice
http://www.wikidata.org/entity/Q65560371,Q65560371,Jean Jacques Paschoud,1768-01-01T00:00:00Z,1768,Q36180 | Q2516866 | Q175151,écrivain ou écrivaine | éditeur ou éditrice | imprimeur ou imprimeuse
http://www.wikidata.org/entity/Q655653,Q655653,Johan Stenhammar,1769-06-17T00:00:00Z,1769,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q6561134,Q6561134,Inoue Kinga,1732-01-01T00:00:00Z,1732,Q6625963,romancier ou romancière
http://www.wikidata.org/entity/Q6561178,Q6561178,Inoue Randai,1705-01-25T00:00:00Z,1705,Q6625963,romancier ou romancière
http://www.wikidata.org/entity/Q6562008,Q6562008,Katayama Hokkai,1723-02-14T00:00:00Z,1723,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q6562612,Q6562612,Kō Kappa,1724-01-01T00:00:00Z,1724,Q36180 | Q49757 | Q6625963 | Q11774202 | Q28389 | Q214917,écrivain ou écrivaine | poète ou poétesse | romancier ou romancière | essayiste | scénariste | dramaturge
http://www.wikidata.org/entity/Q656478,Q656478,Benjamin Rush,1746-01-04T00:00:00Z,1746,Q593644 | Q36180 | Q211346 | Q39631 | Q1622272 | Q82955,chimiste | écrivain ou écrivaine | psychiatre | médecin | professeur d'université | personnalité politique
http://www.wikidata.org/entity/Q6565600,Q6565600,Yamagata Bantō,1748-01-01T00:00:00Z,1748,Q11063 | Q1238570 | Q36180,astronome | politologue | écrivain ou écrivaine
http://www.wikidata.org/entity/Q6565940,Q6565940,Ryū Sōro,1714-03-05T00:00:00Z,1714,Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine
http://www.wikidata.org/entity/Q65666055,Q65666055,Pierre-Jean Kerhervé,1725-01-01T00:00:00Z,1725,Q219477 | Q36180 | Q250867,missionnaire | écrivain ou écrivaine | prêtre catholique
http://www.wikidata.org/entity/Q65666072,Q65666072,Claude-François de Reymond,1720-12-31T00:00:00Z,1720,Q219477 | Q36180 | Q250867 | Q611644,missionnaire | écrivain ou écrivaine | prêtre catholique | évêque catholique
http://www.wikidata.org/entity/Q65681990,Q65681990,Isidoro de la Fuente Pérez,1754-01-01T00:00:00Z,1754,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q65788850,Q65788850,André-Joseph Grétry,1774-11-20T00:00:00Z,1774,Q214917,dramaturge
http://www.wikidata.org/entity/Q65799395,Q65799395,Jiao Shi,1736-01-01T00:00:00Z,1736,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q65799430,Q65799430,Shen Shi,1717-01-01T00:00:00Z,1717,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q65800267,Q65800267,Tongjia Shi,1737-01-01T00:00:00Z,1737,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q658066,Q658066,István Almádi,1700-01-01T00:00:00Z,1700,Q1483709 | Q18939491,propriétaire terrien ou propriétaire terrienne | diariste
http://www.wikidata.org/entity/Q6584758,Q6584758,Mustafa Rakım Efendi,1757-01-01T00:00:00Z,1757,Q3303330 | Q1028181 | Q36180,calligraphe | artiste peintre | écrivain ou écrivaine
http://www.wikidata.org/entity/Q65863,Q65863,Luise Gottsched,1713-04-11T00:00:00Z,1713,Q49757 | Q11774202 | Q333634 | Q214917 | Q36180 | Q36834,poète ou poétesse | essayiste | traducteur ou traductrice | dramaturge | écrivain ou écrivaine | compositeur ou compositrice
http://www.wikidata.org/entity/Q65923141,Q65923141,Chikamatsu Yanagi,1762-01-01T00:00:00Z,1762,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q65943682,Q65943682,Giovanni Carlo Crocchiante,1686-01-01T00:00:00Z,1686,Q49757 | Q36180 | Q201788 | Q250867,poète ou poétesse | écrivain ou écrivaine | historien ou historienne | prêtre catholique
http://www.wikidata.org/entity/Q65964303,Q65964303,Stanislas Macaire,1750-01-01T00:00:00Z,1750,Q6625963,romancier ou romancière
http://www.wikidata.org/entity/Q65973550,Q65973550,John Frank Newton,1767-01-01T00:00:00Z,1767,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q659997,Q659997,Bartolommeo Gamba,1766-05-15T00:00:00Z,1766,Q36180 | Q10429346 | Q182436 | Q175151 | Q998550 | Q2516866,écrivain ou écrivaine | bibliographe | bibliothécaire | imprimeur ou imprimeuse | libraire | éditeur ou éditrice
http://www.wikidata.org/entity/Q6603353,Q6603353,Isaac Luzzatto,1730-01-01T00:00:00Z,1730,Q49757 | Q39631,poète ou poétesse | médecin
http://www.wikidata.org/entity/Q66087799,Q66087799,Anders Olofsson Groth,1721-03-07T00:00:00Z,1721,Q619553,apologète
http://www.wikidata.org/entity/Q661076,Q661076,John Hawkins,1719-03-30T00:00:00Z,1719,Q11774202 | Q14915627 | Q20198542 | Q36834 | Q864380,essayiste | musicologue | historien ou historienne de la musique | compositeur ou compositrice | biographe
http://www.wikidata.org/entity/Q66126534,Q66126534,Josep Escaner i Fontavella,1698-12-09T00:00:00Z,1698,Q49757 | Q15991187,poète ou poétesse | grammairien
http://www.wikidata.org/entity/Q66207,Q66207,Johann Heinrich Daniel Zschokke,1771-03-22T00:00:00Z,1771,Q36180 | Q82955 | Q6625963 | Q201788 | Q214917 | Q482980,écrivain ou écrivaine | personnalité politique | romancier ou romancière | historien ou historienne | dramaturge | auteur
http://www.wikidata.org/entity/Q66313,Q66313,Sophie Mereau,1770-03-27T00:00:00Z,1770,Q36180 | Q49757 | Q1607826,écrivain ou écrivaine | poète ou poétesse | éditeur ou éditrice
http://www.wikidata.org/entity/Q66314588,Q66314588,Marguerite Daubenton,1720-12-30T00:00:00Z,1720,Q6625963,romancier ou romancière
http://www.wikidata.org/entity/Q66317324,Q66317324,Johann David Naumann,1775-01-01T00:00:00Z,1775,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q66343,Q66343,Jacob Georg Christian Adler,1756-12-08T00:00:00Z,1756,Q1731155 | Q1234713 | Q14467526 | Q1622272 | Q36180 | Q3621491 | Q2004963,orientaliste | théologien ou théologienne | linguiste | professeur d'université | écrivain ou écrivaine | archéologue | numismate
http://www.wikidata.org/entity/Q663447,Q663447,Fiodor Volkov,1729-02-20T00:00:00Z,1729,Q33999 | Q2259451 | Q49757 | Q3387717 | Q214917 | Q639669 | Q1028181,acteur ou actrice | acteur ou actrice de théâtre | poète ou poétesse | metteur ou metteuse en scène | dramaturge | musicien ou musicienne | artiste peintre
http://www.wikidata.org/entity/Q66355,Q66355,Johann Gottfried Eichhorn,1752-10-16T00:00:00Z,1752,Q1234713 | Q1622272 | Q201788 | Q13570226 | Q36180,théologien ou théologienne | professeur d'université | historien ou historienne | historien ou historienne de la littérature | écrivain ou écrivaine
http://www.wikidata.org/entity/Q66364901,Q66364901,Saryuan Riichi,1714-01-01T00:00:00Z,1714,Q11386386,auteur de haïkus
http://www.wikidata.org/entity/Q66417351,Q66417351,Bishop fra Grgo Ilić,1736-10-18T00:00:00Z,1736,Q250867 | Q36180 | Q611644,prêtre catholique | écrivain ou écrivaine | évêque catholique
http://www.wikidata.org/entity/Q664186,Q664186,Jacques-André Émery,1732-08-26T00:00:00Z,1732,Q250867 | Q36180,prêtre catholique | écrivain ou écrivaine
http://www.wikidata.org/entity/Q66490789,Q66490789,James Shirrefs,1752-01-01T00:00:00Z,1752,Q1423891 | Q864380,ministre du culte | biographe
http://www.wikidata.org/entity/Q66540463,Q66540463,Lluís Ballester,1734-01-01T00:00:00Z,1734,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q66605308,Q66605308,José Miguel Alea Badía,1743-01-01T00:00:00Z,1743,Q36180 | Q82955,écrivain ou écrivaine | personnalité politique
http://www.wikidata.org/entity/Q666174,Q666174,Dienes József Hermányi,1699-09-26T00:00:00Z,1699,Q36180 | Q56033776,écrivain ou écrivaine | pasteur réformé
http://www.wikidata.org/entity/Q66623866,Q66623866,Revd. Joseph Sympson,1715-01-01T00:00:00Z,1715,Q36180 | Q1423891,écrivain ou écrivaine | ministre du culte
http://www.wikidata.org/entity/Q666631,Q666631,Jacques-Antoine-Hippolyte de Guibert,1743-11-12T00:00:00Z,1743,Q36180 | Q47064 | Q12806039 | Q214917 | Q11774202 | Q38239859 | Q111837,écrivain ou écrivaine | militaire | théoricien ou théoricienne militaire | dramaturge | essayiste | officier d'armée de terre | maréchal
http://www.wikidata.org/entity/Q66667692,Q66667692,Mariana Alcázar Peña,1739-01-01T00:00:00Z,1739,Q33999 | Q214917,acteur ou actrice | dramaturge
http://www.wikidata.org/entity/Q6668543,Q6668543,Hans Mossin,1716-04-16T00:00:00Z,1716,Q36180 | Q40881196 | Q96236305,écrivain ou écrivaine | imprimeur-libraire ou imprimeuse-libraire | pasteur luthérien
http://www.wikidata.org/entity/Q6672494,Q6672494,Q6672494,1768-01-01T00:00:00Z,1768,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q66750823,Q66750823,Annie Henry Christian,1738-01-01T00:00:00Z,1738,Q3589290,épistolier ou épistolière
http://www.wikidata.org/entity/Q6675110,Q6675110,Baruch Lindau,1759-01-01T00:00:00Z,1759,Q170790 | Q36180,mathématicien ou mathématicienne | écrivain ou écrivaine
http://www.wikidata.org/entity/Q667640,Q667640,Johann Caspar Füssli,1706-01-03T00:00:00Z,1706,Q1028181 | Q1792450 | Q36180,artiste peintre | historien ou historienne de l'art | écrivain ou écrivaine
http://www.wikidata.org/entity/Q66772942,Q66772942,Jacint Balaguer i Perelló,1750-01-01T00:00:00Z,1750,Q47064 | Q36180,militaire | écrivain ou écrivaine
http://www.wikidata.org/entity/Q66785,Q66785,Heinrich Cotta,1763-10-30T00:00:00Z,1763,Q36180 | Q1622272 | Q3507251 | Q1895303,écrivain ou écrivaine | professeur d'université | sylviculteur ou sylvicultrice | forestier ou forestière
http://www.wikidata.org/entity/Q66794149,Q66794149,Albrecht Georg Walch,1736-01-01T00:00:00Z,1736,Q1231865 | Q5758653 | Q201788 | Q36180,pédagogue | enseignant ou enseignante du secondaire | historien ou historienne | écrivain ou écrivaine
http://www.wikidata.org/entity/Q66811096,Q66811096,Philo Ruggles,1765-01-01T00:00:00Z,1765,Q40348 | Q36180 | Q82955,avocat ou avocate | écrivain ou écrivaine | personnalité politique
http://www.wikidata.org/entity/Q66817235,Q66817235,Josep Barcelo i Tomas,1758-01-01T00:00:00Z,1758,Q39631 | Q49757,médecin | poète ou poétesse
http://www.wikidata.org/entity/Q66823346,Q66823346,Solomon Howe,1750-09-14T00:00:00Z,1750,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q66823352,Q66823352,John Cawood,1775-03-18T00:00:00Z,1775,Q13424456 | Q2259532,psalmiste | clerc
http://www.wikidata.org/entity/Q66823402,Q66823402,Samuel Temple,1770-01-01T00:00:00Z,1770,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q66823489,Q66823489,Samuel Willard,1775-04-18T00:00:00Z,1775,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q6687373,Q6687373,Louis-Henri-Scipion du Roure,1763-02-26T00:00:00Z,1763,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q6687408,Q6687408,Mạc Thiên Tứ,1718-01-01T00:00:00Z,1718,Q116 | Q49757,monarque | poète ou poétesse
http://www.wikidata.org/entity/Q668754,Q668754,Teresa Bandettini,1763-08-11T00:00:00Z,1763,Q49757 | Q805221 | Q36180,poète ou poétesse | danseur ou danseuse classique | écrivain ou écrivaine
http://www.wikidata.org/entity/Q6688561,Q6688561,Louisa Stanhope,1750-01-01T00:00:00Z,1750,Q6625963,romancier ou romancière
http://www.wikidata.org/entity/Q66898747,Q66898747,Bru Bret i López,1771-01-01T00:00:00Z,1771,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q6694,Q6694,Alexander von Humboldt,1769-09-14T00:00:00Z,1769,Q520549 | Q11900058 | Q2374149 | Q901402 | Q3546255 | Q7940086 | Q3579035 | Q2310145 | Q350979 | Q18805 | Q1113838 | Q1371378 | Q2083925 | Q1225716 | Q1937330 | Q188094 | Q1734662 | Q11063,géologue | explorateur ou exploratrice | botaniste | géographe | océanographe | volcanologue | chroniqueur de voyage | météorologue | zoologiste | naturaliste | climatologue | ethnologue | collectionneur ou collectionneuse de plantes | ornithologue | globe-trotteur | économiste | cartographe | astronome
http://www.wikidata.org/entity/Q6700816,Q6700816,Luis María Balanzat de Orvay y Briones,1775-03-27T00:00:00Z,1775,Q81096 | Q82955 | Q47064 | Q36180,ingénieur | personnalité politique | militaire | écrivain ou écrivaine
http://www.wikidata.org/entity/Q6701815,Q6701815,Luke Booker,1762-10-20T00:00:00Z,1762,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q670247,Q670247,Sándor Kisfaludy,1772-09-27T00:00:00Z,1772,Q49757 | Q36180 | Q214917,poète ou poétesse | écrivain ou écrivaine | dramaturge
http://www.wikidata.org/entity/Q67054,Q67054,Barthold Heinrich Brockes,1680-09-22T00:00:00Z,1680,Q49757 | Q36180 | Q333634 | Q8178443 | Q1209498,poète ou poétesse | écrivain ou écrivaine | traducteur ou traductrice | librettiste | juriste-poète
http://www.wikidata.org/entity/Q671072,Q671072,Jean-Gabriel Stedman,1744-01-01T00:00:00Z,1744,Q2374149 | Q2961411 | Q36180 | Q47064,botaniste | chasseur d'esclaves | écrivain ou écrivaine | militaire
http://www.wikidata.org/entity/Q6710773,Q6710773,László Szobothin,1701-01-01T00:00:00Z,1701,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q67139228,Q67139228,Q67139228,1774-01-01T00:00:00Z,1774,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q67147,Q67147,Georges Cancrin,1774-11-16T00:00:00Z,1774,Q188094 | Q36180 | Q1483709 | Q82955 | Q185351 | Q189290 | Q212238,économiste | écrivain ou écrivaine | propriétaire terrien ou propriétaire terrienne | personnalité politique | juriste | officier | fonctionnaire
http://www.wikidata.org/entity/Q67152406,Q67152406,Agustín Antonio Minuart,1677-01-17T00:00:00Z,1677,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q67170261,Q67170261,Heinrich Ziegenbein,1766-09-06T00:00:00Z,1766,Q974144 | Q333634 | Q36180,éducateur ou éducatrice | traducteur ou traductrice | écrivain ou écrivaine
http://www.wikidata.org/entity/Q67185418,Q67185418,Friderich Michael Krabbe,1725-05-28T00:00:00Z,1725,Q47064 | Q18814623 | Q10669499,militaire | autobiographe | officier de marine
http://www.wikidata.org/entity/Q67193569,Q67193569,Filippina de Sales Cavour,1762-01-01T00:00:00Z,1762,Q36180 | Q2478141,écrivain ou écrivaine | aristocrate
http://www.wikidata.org/entity/Q67200652,Q67200652,Q67200652,1764-01-01T00:00:00Z,1764,Q49757 | Q3064032 | Q382887,poète ou poétesse | fabuliste | élu au service public
http://www.wikidata.org/entity/Q67201,Q67201,Johann David Schoepff,1752-03-08T00:00:00Z,1752,Q2374149 | Q350979 | Q774306 | Q11900058 | Q3579035,botaniste | zoologiste | chirurgien ou chirurgienne | explorateur ou exploratrice | chroniqueur de voyage
